,index,date,result_page,subsection_name,headline,_id,word_count,print_page,web_url,byline,keywords,section_name,document_type,snippet,source,pub_date,lead_paragraph,type_of_material,uri,multimedia,abstract,news_desk,print_section
787,19164,2006-02-26,1,Unknown,"{'main': 'Frozen in Time', 'kicker': ""'The Ice Museum: In Search of the Lost Land of Thule,' by Joanna Kavenna"", 'content_kicker': None, 'print_headline': 'Frozen in Time', 'name': None, 'seo': None, 'sub': None}",nyt://article/b0aad766-41e9-5310-bace-53d63010d56b,919,10.0,https://www.nytimes.com/2006/02/26/books/review/frozen-in-time.html,"{'original': 'By Florence Williams', 'person': [{'firstname': 'Florence', 'middlename': None, 'lastname': 'Williams', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Kavenna, Joanna', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'ICE MUSEUM, THE: IN SEARCH OF THE LOST LAND OF THULE (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Florence Williams reviews book The Ice Museum: In Search of the Lost Land of Thule by Joanna Kavenna; drawing (M),The New York Times,2006-02-26T05:00:00+0000,THE ICE MUSEUM,Review,nyt://article/b0aad766-41e9-5310-bace-53d63010d56b,[],Florence Williams reviews book The Ice Museum: In Search of the Lost Land of Thule by Joanna Kavenna; drawing (M),Book Review Desk,7
788,14865,2002-08-11,1,Unknown,"{'main': 'New & Noteworthy Paperbacks', 'kicker': None, 'content_kicker': None, 'print_headline': 'New & Noteworthy Paperbacks', 'name': None, 'seo': None, 'sub': None}",nyt://article/848bf839-b0b3-5d8f-b84a-98635c07dbf1,697,24.0,https://www.nytimes.com/2002/08/11/books/new-noteworthy-paperbacks-224863.html,"{'original': 'By Scott Veale', 'person': [{'firstname': 'Scott', 'middlename': None, 'lastname': 'Veale', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",[],Books,article,Unknown,The New York Times,2002-08-11T05:00:00+0000,"THE SHAPE OF THINGS TO COME, by Maud Casey. (Perennial/HarperCollins, $12.95.) This first novel's heroine, bounced from her job in San Francisco, returns to her desolate Midwestern hometown, where she tries to keep her angst at bay while working as a ''mystery shopper,'' assuming new identities to spy on faceless mall and town-house developments. ''Casey is a stand-up philosopher posing the most vexing questions about human existence while satirizing the materialistic ways we find to hold our despair at a distance,'' Valerie Sayers wrote here last year.",Review,nyt://article/848bf839-b0b3-5d8f-b84a-98635c07dbf1,[]," THE SHAPE OF THINGS TO COME, by Maud Casey. (Perennial/HarperCollins, $12.95.) This first novel's heroine, bounced from her job in San Francisco, returns to her desolate Midwestern hometown, where she tries to keep her angst at bay while working as a ''mystery shopper,'' assuming new identities to spy on faceless mall and town-house developments. ''Casey is a stand-up philosopher posing the most vexing questions about human existence while satirizing the materialistic ways we find to hold our despair at a distance,'' Valerie Sayers wrote here last year.    NO PEACE, NO HONOR: Nixon, Kissinger, and Betrayal in Vietnam, by Larry Berman. (Touchstone/Simon & Schuster, $14.) Drawing on newly available archival materials, the author builds a strong case that Richard Nixon encouraged the South Vietnamese to refuse to negotiate with North Vietnam and then betrayed them by allowing Henry Kissinger to make secret deals with the North. Last year our reviewer, Jack F. Matlock Jr., praised Berman's ''carefully researched analysis and measured, though damning, conclusions.'' Touchstone has also reissued Vietnam: The Necessary War: A Reinterpretation of America's Most Disastrous Military Conflict, by Michael Lind ($14), a bold polemic that attacks cold war revisionism and puts the domino theory back on center stage. In 1999 in these pages, Sam Tanenhaus called this an ''intriguing and original book.''    BOSIE: A Biography of Lord Alfred Douglas, by Douglas Murray. (Talk Miramax/Hyperion, $14.) This portrait of the beautiful young man whose achievements as a sonneteer were overshadowed by his betrayal of his lover, Oscar Wilde, was published when the author was 20 years old. It pulls no punches in recounting Douglas's flaws and his bizarre journey to the brink of madness. The result is ''a shrewd, generous and wise biography,'' Miranda Seymour wrote here in 2000. ''Its stories and its cast of characters make it irresistible -- although not because of their charm.''    YELLOW: Stories, by Don Lee. (Norton, $13.95.) Questions of identity are central in these tales by a third-generation Korean-American. Most of them are set in a fictional California town and revolve around well-mannered, baffled men and a rowdy bunch of self-assured women. Lee ''proves himself a worthy practitioner of realistic fiction in the vein of writers like Richard Yates and Andre Dubus,'' Will Blythe wrote in the Book Review in 2001.    THE STRENGTH OF POETRY: Oxford Lectures, by James Fenton. (Farrar, Straus & Giroux, $15.) In a collection of lectures delivered as professor of poetry at Oxford, the author pays tribute to the quirks and confusions of 20th-century poets as varied as Wilfred Owen, Sylvia Plath, W. H. Auden and Seamus Heaney. The result is ''a series of passionately intelligent conversations between critic and poet,'' Edward Mendelson said here last year.    FURY, by Salman Rushdie. (Modern Library, $12.95.) In his first novel to be set squarely in New York City, Rushdie tells the tale of Malik Solanka, a former Cambridge professor from Bombay whose skill as a deviser of television puppets enables him to indulge in elaborate replays of the creator-creation question and to rail against the poisonous excesses of his adopted culture. Last year in these pages, Richard Eder found the book overly convoluted and not among Rushdie's strongest works, but said, ''Malik's pronouncements on New York and America are sometimes ingenious and acute.''    THE DEVIL'S CANDY: The Anatomy of a Hollywood Fiasco, by Julie Salamon. (Da Capo, $18.) The author, a television critic for The Times, wrote this 1991 insider's account of a big-budget Hollywood disaster while at The Wall Street Journal. Granted unfettered access to the set of Brian De Palma's adaptation of Tom Wolfe's novel ''The Bonfire of the Vanities,'' she witnessed the making and unmaking of a colossal dud from every angle. The book, reissued with a new afterword, is notable for Salamon's ''insightful, objective reporting,'' Steven Bach wrote here in 1991.    THE STEPFORD WIVES, by Ira Levin. (Perennial/HarperCollins, $11.95.) Believe it or not, it's been 30 years since Levin uncorked his creepy thriller about a sunny suburban community populated by eerily domesticated housewives and their blissed-out husbands. ''There is a broad current of humor beneath the horrific surface of this little ambush of Women's Lib, life and the pursuit of happiness,'' Martin Levin said here in 1972.   Scott Veale  ",Book Review Desk,7
789,11570,2000-05-21,2,Unknown,"{'main': 'The First Marxist', 'kicker': None, 'content_kicker': None, 'print_headline': 'The First Marxist', 'name': None, 'seo': None, 'sub': None}",nyt://article/cd5948e8-5550-5405-9b88-856306880609,1402,10.0,https://www.nytimes.com/2000/05/21/books/the-first-marxist.html,"{'original': 'By Sylvia Nasar', 'person': [{'firstname': 'Sylvia', 'middlename': None, 'lastname': 'Nasar', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Wheen, Francis', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'KARL MARX: A LIFE (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Sylvia Nasar reviews book Karl Marx: A Life by Francis Wheen; drawing (M),The New York Times,2000-05-21T05:00:00+0000,Karl Marx,Review,nyt://article/cd5948e8-5550-5405-9b88-856306880609,[],Sylvia Nasar reviews book Karl Marx: A Life by Francis Wheen; drawing (M),Book Review Desk,7
790,582,1990-04-29,1,Unknown,"{'main': '  THE WORLD BY THE LIGHT OF THE SEA', 'kicker': 'PAPERBACKS', 'content_kicker': None, 'print_headline': 'PAPERBACKS;   THE WORLD BY THE LIGHT OF THE SEA', 'name': None, 'seo': None, 'sub': None}",nyt://article/65968235-7145-5314-b2d5-edd39bdf246b,2979,25.0,https://www.nytimes.com/1990/04/29/books/paperbacks-the-world-by-the-light-of-the-sea.html,"{'original': 'By William H. Gass', 'person': [{'firstname': 'William', 'middlename': 'H.', 'lastname': 'Gass', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Hamilton-Paterson, James', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'PLAYING WITH WATER (BOOK)', 'rank': 3, 'major': 'N'}]",Books,article,Unknown,The New York Times,1990-04-29T05:00:00+0000,PLAYING WITH WATER,Review,nyt://article/65968235-7145-5314-b2d5-edd39bdf246b,[],"LEAD:    PLAYING WITH WATER    Passion and Solitude on a Philippine Island.    By James Hamilton-Paterson.    282 pp. New York:    New Amsterdam Books. Paper, $11.95. Cloth, $19.95.",Book Review Desk,7
791,16895,2004-02-15,2,Unknown,"{'main': 'BOOKS IN BRIEF: NONFICTION', 'kicker': None, 'content_kicker': None, 'print_headline': 'BOOKS IN BRIEF: NONFICTION', 'name': None, 'seo': None, 'sub': None}",nyt://article/f9f49afe-2d27-59ee-8864-28153a01d9db,167,24.0,https://www.nytimes.com/2004/02/15/books/books-in-brief-nonfiction-274119.html,"{'original': 'By David Adox', 'person': [{'firstname': 'David', 'middlename': None, 'lastname': 'Adox', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Warhol, Andy', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Watson, Steven', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'FACTORY MADE: WARHOL AND THE SIXTIES (BOOK)', 'rank': 5, 'major': 'N'}]",Books,article,David Adox reviews book Factory Made: Warhol and the Sixties by Steven Watson (S),The New York Times,2004-02-15T05:00:00+0000,FACTORY MADE,Review,nyt://article/f9f49afe-2d27-59ee-8864-28153a01d9db,[],David Adox reviews book Factory Made: Warhol and the Sixties by Steven Watson (S),Book Review Desk,7
792,1382,1991-06-16,0,Book Review,"{'main': ""'The Forest of Agony and Pleasure'"", 'kicker': None, 'content_kicker': None, 'print_headline': ""'The Forest of Agony and Pleasure'"", 'name': None, 'seo': None, 'sub': None}",nyt://article/052bf63e-c9f0-5abd-927f-52105c80282b,1543,12.0,https://www.nytimes.com/1991/06/16/books/the-forest-of-agony-and-pleasure.html,"{'original': 'By Marjorie Perloff', 'person': [{'firstname': 'Marjorie', 'middlename': None, 'lastname': 'Perloff', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Perloff, Marjorie', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Ashbery, John', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'FLOW CHART (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,"FLOW CHART 

By John Ashbery.
216 pp. New York:
Alfred A. Knopf. $20.",The New York Times,1991-06-16T05:00:00+0000,FLOW CHART ,Review,nyt://article/052bf63e-c9f0-5abd-927f-52105c80282b,[],"FLOW CHART 

By John Ashbery.
216 pp. New York:
Alfred A. Knopf. $20.",Book Review Desk,7
793,5734,1996-11-24,0,Unknown,"{'main': 'BOOKS IN BRIEF: FICTION', 'kicker': 'BOOKS IN BRIEF: FICTION', 'content_kicker': None, 'print_headline': 'BOOKS IN BRIEF: FICTION', 'name': None, 'seo': None, 'sub': None}",nyt://article/2d4f6eac-e959-5781-aeb3-78823d439d3d,183,18.0,https://www.nytimes.com/1996/11/24/books/books-in-brief-fiction-399442.html,"{'original': 'By Sally Eckhoff', 'person': [{'firstname': 'Sally', 'middlename': None, 'lastname': 'Eckhoff', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Piercy, Marge', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'CITY OF DARKNESS, CITY OF LIGHT (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,"Sally Eckhoff reviews book City of Darkness, City of Light by Marge Piercy (S)",The New York Times,1996-11-24T05:00:00+0000,"CITY OF DARKNESS, CITY OF LIGHT",Review,nyt://article/2d4f6eac-e959-5781-aeb3-78823d439d3d,[],"Sally Eckhoff reviews book City of Darkness, City of Light by Marge Piercy (S)",Book Review Desk,7
794,571,1992-05-10,0,Unknown,"{'main': 'Rambo, Rimbaud, Which Is Best?', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rambo, Rimbaud, Which Is Best?', 'name': None, 'seo': None, 'sub': None}",nyt://article/262b36c1-ae8d-5a79-803a-662f0d78da04,1033,8.0,https://www.nytimes.com/1992/05/10/books/rambo-rimbaud-which-is-best.html,"{'original': 'By Linda Simon', 'person': [{'firstname': 'Linda', 'middlename': None, 'lastname': 'Simon', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Drabble, Margaret', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'GATES OF IVORY, THE (BOOK)', 'rank': 3, 'major': 'N'}]",Books,article,Unknown,The New York Times,1992-05-10T05:00:00+0000,THE GATES OF IVORY By Margaret Drabble. 464 pp. New York: Viking. $22.,Review,nyt://article/262b36c1-ae8d-5a79-803a-662f0d78da04,[],  THE GATES OF IVORY   By Margaret Drabble. 464 pp. New York: Viking. $22.  ,Book Review Desk,7
795,18053,2005-03-13,1,Unknown,"{'main': 'Up Front', 'kicker': None, 'content_kicker': None, 'print_headline': 'UP FRONT', 'name': None, 'seo': None, 'sub': None}",nyt://article/acdd718b-f72d-5b2d-83af-6e845e050d2c,418,4.0,https://www.nytimes.com/2005/03/13/books/review/up-front.html,"{'original': 'By The Editors', 'person': [], 'organization': 'The Editors'}","[{'name': 'glocations', 'value': 'China', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'MEYER, MIKE', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Book Trade', 'rank': 4, 'major': 'N'}]",Books,article,Introduction by Book Review editors to Mike Meyer article on China's publishing industry (S),The New York Times,2005-03-13T05:00:00+0000,"This week, we feature a wild tour of the publishing scene in China, ""The World's Biggest Book Market."" Our guide is Mike Meyer, a Minnesota native who has lived in China ever since the Peace Corps sent him there to teach English in a rural village in Sichuan Province 10 years ago. Meyer, who studied with Adam Hochschild and Maxine Hong Kingston at Berkeley, where he got a master's degree in education, now lives in Beijing and is writing a book about the destruction of the ancient neighborhood where he lives.",Review,nyt://article/acdd718b-f72d-5b2d-83af-6e845e050d2c,[],Introduction by Book Review editors to Mike Meyer article on China's publishing industry (S),Book Review Desk,7
796,582,1993-08-08,1,Unknown,"{'main': 'NEW & NOTEWORTHY PAPERBACKS', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEW & NOTEWORTHY PAPERBACKS', 'name': None, 'seo': None, 'sub': None}",nyt://article/606ad0dc-3778-597e-927d-841f2c3a95a9,892,28.0,https://www.nytimes.com/1993/08/08/books/new-noteworthy-paperbacks-050393.html,"{'original': 'By Laurel Graeber', 'person': [{'firstname': 'Laurel', 'middlename': None, 'lastname': 'Graeber', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PAPERBACK BOOKS', 'rank': 2, 'major': 'N'}]",Books,article,Unknown,The New York Times,1993-08-08T05:00:00+0000,"AFRICAN LAUGHTER: Four Visits to Zimbabwe By Doris Lessing. Harper Perennial, $13. The author revisited her homeland at intervals between 1982 and 1992. As she describes the burdens crippling Zimbabwe, her book becomes an elegy for the hope that accompanied independence. Last year our reviewer, Vincent Crapanzano, called it a ""brilliant report.""",Review,nyt://article/606ad0dc-3778-597e-927d-841f2c3a95a9,[],"  AFRICAN LAUGHTER: Four Visits to Zimbabwe By Doris Lessing. Harper Perennial, $13. The author revisited her homeland at intervals between 1982 and 1992. As she describes the burdens crippling Zimbabwe, her book becomes an elegy for the hope that accompanied independence. Last year our reviewer, Vincent Crapanzano, called it a ""brilliant report.""",Book Review Desk,7
